original_id,date,titulaire-soutien,target_label,split,LOF_Score,is_statistical_outlier
EL176_L_1988_06_057_04_1_PF_02,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.9256206,False
EL197_L_1993_03_083_05_1_PF_07,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.9250336,False
EL134_L_1981_06_011_01_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.9195926,False
EL136_L_1981_06_075_31_1_PF_02,1981-06-14,Rassemblement pour la République,RIGHT_RPR,train,2.9123423,False
EL134_L_1981_06_026_01_2_PF_02,1981-06-21,Union pour la démocratie française;Centre des démocrates sociaux;Parti radical-socialiste;Parti républicain,LEFT_PS,test,2.8940842,False
EL176_L_1988_06_072_02_2_PF_01,1988-06-12,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,2.876168,False
EL193_L_1993_03_059_07_2_PF_03,1993-03-28,Front national,FAR_RIGHT_FN,train,2.8613772,False
EL197_L_1993_03_091_06_1_PF_04,1993-03-21,Rassemblement pour la République;Centre national des indépendants,RIGHT_RPR,test,2.845884,False
EL197_L_1993_03_083_01_1_PF_08,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.845742,False
EL195_L_1993_03_071_01_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,train,2.8429167,False
EL134_L_1981_06_013_02_1_PF_01,1981-06-14,Front national,FAR_RIGHT_FN,train,2.8427498,False
EL189_L_1993_03_013_05_1_PF_09,1993-03-21,Front national,FAR_RIGHT_FN,train,2.838099,False
EL194_L_1993_03_066_01_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,train,2.834379,False
EL136_L_1981_06_068_03_2_PF_01,1981-06-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,2.8270948,False
EL189_L_1993_03_013_14_1_PF_07,1993-03-21,Union pour la démocratie française,RIGHT_UDF,train,2.8111093,False
EL193_L_1993_03_059_23_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,2.806361,False
EL137_L_1981_06_079_02_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,2.8057349,False
EL137_L_1981_06_076_03_1_PF_04,1981-06-14,Parti communiste français,LEFT_PCF,train,2.8027532,False
EL189_L_1993_03_013_03_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.8013988,False
EL177_L_1988_06_077_09_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,2.799434,False
EL176_L_1988_06_060_06_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.7990515,False
EL196_L_1993_03_077_06_2_PF_02,1993-03-28,Front national;Génération verte;Rassemblement des républicains et des démocrates de progrès,FAR_RIGHT_FN,test,2.795896,False
EL197_L_1993_03_084_03_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,2.7868872,False
EL189_L_1993_03_013_02_1_PF_03,1993-03-21,Parti socialiste,LEFT_PS,train,2.7783964,False
EL134_L_1981_06_027_01_1_PF_06,1981-06-14,écologiste indépendant,ECO,train,2.7715697,False
EL194_L_1993_03_067_03_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,train,2.7709196,False
EL191_L_1993_03_033_03_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.7694898,False
EL191_L_1993_03_035_02_1_PF_07,1993-03-21,Centre des démocrates sociaux;Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,test,2.764723,False
EL198_L_1993_03_093_12_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,2.7601564,False
EL134_L_1981_06_025_02_1_PF_04,1981-06-14,Parti communiste français,LEFT_PCF,train,2.7529168,False
EL176_L_1988_06_068_06_2_PF_01,1988-06-12,Union pour la démocratie française;Rassemblement pour la République,RIGHT_URC,train,2.752328,False
EL175_L_1988_06_046_01_1_PF_04,1988-06-05,Union pour la démocratie française;Centre des démocrates sociaux,RIGHT_UDF,test,2.7513533,False
EL189_L_1993_03_013_14_1_PF_01,1993-03-21,Parti communiste français,LEFT_PCF,train,2.7485878,False
EL190_L_1993_03_030_02_1_PF_07,1993-03-21,Union pour la démocratie française,RIGHT_UDF,train,2.7411153,False
EL192_L_1993_03_044_01_1_PF_08,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux;Union nationale écologiste;Parti pour la défense des animaux;Mouvement universaliste,ECO,train,2.7321904,False
EL189_L_1993_03_013_08_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,2.7280104,False
EL193_L_1993_03_062_02_1_PF_08,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.7264106,False
EL177_L_1988_06_081_02_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,2.7229218,False
EL193_L_1993_03_059_04_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.7167535,False
EL197_L_1993_03_084_04_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,2.709913,False
EL135_L_1981_06_059_18_1_PF_03,1981-06-14,Rassemblement pour la République,RIGHT_RPR,train,2.7022226,False
EL198_L_1993_03_093_08_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.6994321,False
EL198_L_1993_03_095_06_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,test,2.698301,False
EL134_L_1981_06_031_03_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.682734,False
EL135_L_1981_06_060_02_2_PF_01,1981-06-21,Parti socialiste;Parti communiste français;Parti socialiste unifié,LEFT_PCF,train,2.6814263,False
EL175_L_1988_06_033_08_1_PF_05,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,test,2.6813111,False
EL193_L_1993_03_059_10_2_PF_03,1993-03-28,Front national,FAR_RIGHT_FN,test,2.6724746,False
EL174_L_1988_06_013_06_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,train,2.6658494,False
EL197_L_1993_03_083_02_1_PF_10,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.6614864,False
EL177_L_1988_06_083_04_1_PF_01,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.649388,False
EL135_L_1981_06_059_01_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,2.6306963,False
EL198_L_1993_03_092_02_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.6295426,False
EL189_L_1993_03_006_04_1_PF_02,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.6289737,False
EL189_L_1993_03_013_10_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,test,2.628314,False
EL135_L_1981_06_042_01_1_PF_01,1981-06-14,Parti socialiste unifié,LEFT_PS,train,2.62339,False
EL193_L_1993_03_059_01_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,test,2.6109083,False
EL198_L_1993_03_092_05_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,test,2.5850737,False
EL136_L_1981_06_069_11_1_PF_07,1981-06-14,Parti socialiste,LEFT_PS,test,2.5739627,False
EL134_L_1981_06_031_05_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.564634,False
EL189_L_1993_03_013_09_1_PF_01,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,2.5550869,False
EL197_L_1993_03_086_03_1_PF_07,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,test,2.539956,False
EL134_L_1981_06_013_10_1_PF_05,1981-06-14,Lutte ouvrière,FAR_LEFT,test,2.5367703,False
EL135_L_1981_06_042_07_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,2.5342822,False
EL197_L_1993_03_084_01_1_PF_09,1993-03-21,Front national,FAR_RIGHT_FN,train,2.5289247,False
EL197_L_1993_03_083_03_1_PF_08,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.5253644,False
EL175_L_1988_06_054_01_1_PF_01,1988-06-05,Front national,FAR_RIGHT_FN,train,2.5211012,False
EL190_L_1993_03_02B_01_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,train,2.520185,False
EL192_L_1993_03_057_03_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.514758,False
EL135_L_1981_06_060_05_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,test,2.505459,False
EL196_L_1993_03_076_03_1_PF_09,1993-03-21,Front national,FAR_RIGHT_FN,train,2.500241,False
EL198_L_1993_03_092_07_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.498218,False
EL134_L_1981_06_025_01_1_PF_05,1981-06-14,Parti socialiste,LEFT_PS,train,2.4975348,False
EL189_L_1993_03_002_02_2_PF_02,1993-03-28,Parti socialiste,LEFT_PS,test,2.4823847,False
EL176_L_1988_06_064_04_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,2.477559,False
EL196_L_1993_03_078_11_1_PF_01,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.475595,False
EL190_L_1993_03_024_03_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,test,2.473964,False
EL196_L_1993_03_076_07_1_PF_07,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.464656,False
EL192_L_1993_03_049_02_1_PF_07,1993-03-21,Parti socialiste,LEFT_PS,train,2.454684,False
EL174_L_1988_06_014_03_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,2.4455087,False
EL198_L_1993_03_093_13_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,2.443437,False
EL137_L_1981_06_083_04_1_PF_02,1981-06-14,Lutte ouvrière,FAR_LEFT,test,2.4423556,False
EL197_L_1993_03_083_02_1_PF_05,1993-03-21,Verts,ECO,train,2.4365077,False
EL136_L_1981_06_075_22_1_PF_02,1981-06-14,Front national,FAR_RIGHT_FN,train,2.434432,False
EL193_L_1993_03_059_21_1_PF_07,1993-03-21,Front national,FAR_RIGHT_FN,train,2.4316795,False
EL194_L_1993_03_069_06_1_PF_12,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.4315376,False
EL177_L_1988_06_088_02_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,test,2.430108,False
EL198_L_1993_03_093_11_1_PF_07,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.430046,False
EL137_L_1981_06_081_02_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.4281738,False
EL134_L_1981_06_024_01_1_PF_02,1981-06-14,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,train,2.4242835,False
EL198_L_1993_03_093_05_1_PF_02,1993-03-21,Lutte ouvrière,FAR_LEFT,train,2.422625,False
EL195_L_1993_03_072_01_1_PF_08,1993-03-21,Parti communiste français,LEFT_PCF,train,2.4204304,False
EL197_L_1993_03_086_02_1_PF_05,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.4180439,False
EL195_L_1993_03_071_05_1_PF_03,1993-03-21,Front national,FAR_RIGHT_FN,test,2.4179657,False
EL189_L_1993_03_006_03_1_PF_06,1993-03-21,Parti communiste français,LEFT_PCF,train,2.4175432,False
EL175_L_1988_06_054_04_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,2.4157374,False
EL192_L_1993_03_057_04_1_PF_04,1993-03-21,socialiste,LEFT_PS,test,2.4149776,False
EL176_L_1988_06_069_12_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.4090586,False
EL196_L_1993_03_078_11_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,test,2.40894,False
EL195_L_1993_03_071_03_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,train,2.4083495,False
EL198_L_1993_03_092_11_2_PF_02,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.4072714,False
EL174_L_1988_06_022_04_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,2.4071078,False
EL177_L_1988_06_094_12_1_PF_02,1988-06-05,Parti communiste français,LEFT_PCF,train,2.3997228,False
EL176_L_1988_06_062_12_1_PF_04,1988-06-05,Union pour la démocratie française;Rassemblement pour la République,RIGHT_URC,train,2.3984227,False
EL190_L_1993_03_025_05_1_PF_05,1993-03-21,Parti socialiste,LEFT_PS,train,2.3958368,False
EL189_L_1993_03_013_08_1_PF_03,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.3940752,False
EL175_L_1988_06_051_01_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,train,2.3904548,False
EL194_L_1993_03_067_09_1_PF_03,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,2.3875198,False
EL134_L_1981_06_034_02_1_PF_06,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.3807287,False
EL177_L_1988_06_076_11_1_PF_02,1988-06-05,Parti socialiste;Mouvement des radicaux de gauche,LEFT_PS,train,2.3733678,False
EL174_L_1988_06_013_01_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,test,2.3710704,False
EL198_L_1993_03_093_10_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,test,2.369371,False
EL190_L_1993_03_030_04_1_PF_03,1993-03-21,Parti communiste français,LEFT_PCF,train,2.3631842,False
EL134_L_1981_06_013_05_1_PF_05,1981-06-14,Front national,FAR_RIGHT_FN,train,2.3611162,False
EL137_L_1981_06_077_03_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,2.359239,False
EL134_L_1981_06_013_05_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,test,2.3513224,False
EL176_L_1988_06_072_02_1_PF_03,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.3465433,False
EL190_L_1993_03_030_04_2_PF_01,1993-03-28,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.3455052,False
EL136_L_1981_06_075_13_1_PF_03,1981-06-14,Parti communiste français,LEFT_PCF,train,2.3360605,False
EL134_L_1981_06_013_02_1_PF_04,1981-06-14,Parti communiste français,LEFT_PCF,train,2.3342373,False
EL190_L_1993_03_02A_02_1_PF_09,1993-03-21,Front national,FAR_RIGHT_FN,test,2.3269002,False
EL137_L_1981_06_084_01_1_PF_03,1981-06-14,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,2.3266265,False
EL197_L_1993_03_091_10_1_PF_12,1993-03-21,Front national,FAR_RIGHT_FN,test,2.3263822,False
EL198_L_1993_03_093_07_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.3252528,False
EL134_L_1981_06_013_04_1_PF_01,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.3233948,False
EL176_L_1988_06_067_07_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,test,2.3189313,False
EL192_L_1993_03_049_07_1_PF_06,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux;Union nationale écologiste;Parti pour la défense des animaux;Mouvement universaliste,ECO,train,2.3130846,False
EL135_L_1981_06_059_15_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,2.308641,False
EL176_L_1988_06_062_11_1_PF_02,1988-06-05,Rassemblement pour la République,RIGHT_RPR,test,2.3075645,False
EL196_L_1993_03_076_03_1_PF_03,1993-03-21,Ligue communiste révolutionnaire;Jeunesses communistes révolutionnaires,FAR_LEFT,train,2.3035302,False
EL137_L_1981_06_081_01_1_PF_06,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.3033748,False
EL134_L_1981_06_013_06_1_PF_02,1981-06-14,Parti communiste français,LEFT_PCF,train,2.2995374,False
EL194_L_1993_03_068_05_2_PF_01,1993-03-28,Front national,FAR_RIGHT_FN,train,2.2987862,False
EL177_L_1988_06_075_09_1_PF_04,1988-06-05,Parti communiste français,LEFT_PCF,train,2.2935166,False
EL193_L_1993_03_059_04_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,2.2893565,False
EL174_L_1988_06_010_03_2_PF_02,1988-06-12,Union pour la démocratie française,RIGHT_UDF,train,2.287427,False
EL134_L_1981_06_013_06_1_PF_05,1981-06-14,Lutte ouvrière,FAR_LEFT,train,2.2873032,False
EL177_L_1988_06_076_01_1_PF_01,1988-06-05,Parti communiste français,LEFT_PCF,test,2.2861962,False
EL177_L_1988_06_093_06_1_PF_02,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.2794962,False
EL174_L_1988_06_013_09_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,2.2771466,False
EL195_L_1993_03_075_12_1_PF_03,1993-03-21,Parti communiste français,LEFT_PCF,train,2.274379,False
EL194_L_1993_03_068_05_1_PF_01,1993-03-21,Front national,FAR_RIGHT_FN,train,2.2660115,False
EL195_L_1993_03_071_02_1_PF_04,1993-03-21,Front national,FAR_RIGHT_FN,train,2.2639427,False
EL174_L_1988_06_026_01_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,2.2581556,False
EL174_L_1988_06_013_16_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,train,2.2569788,False
EL135_L_1981_06_059_14_1_PF_01,1981-06-14,Parti communiste français,LEFT_PCF,train,2.2553263,False
EL137_L_1981_06_083_04_1_PF_07,1981-06-14,Front national,FAR_RIGHT_FN,train,2.2473857,False
EL189_L_1993_03_013_04_2_PF_01,1993-03-28,Front national,FAR_RIGHT_FN,train,2.2463772,False
EL196_L_1993_03_076_04_1_PF_05,1993-03-21,Front national,FAR_RIGHT_FN,train,2.2398913,False
EL190_L_1993_03_02A_01_1_PF_08,1993-03-21,Front national,FAR_RIGHT_FN,train,2.2392645,False
EL197_L_1993_03_083_07_1_PF_07,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.2392557,False
EL174_L_1988_06_013_15_1_PF_05,1988-06-05,Front national,FAR_RIGHT_FN,test,2.2361846,False
EL176_L_1988_06_057_07_1_PF_05,1988-06-05,Rassemblement pour la République;Union pour la démocratie française,RIGHT_URC,train,2.2360737,False
EL192_L_1993_03_044_04_2_PF_01,1993-03-28,Parti socialiste,LEFT_PS,train,2.233816,False
EL198_L_1993_03_092_13_1_PF_02,1993-03-21,Front national,FAR_RIGHT_FN,train,2.2308812,False
EL135_L_1981_06_058_02_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,2.2304525,False
EL134_L_1981_06_013_02_2_PF_01,1981-06-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UNM,train,2.2280083,False
EL134_L_1981_06_035_05_1_PF_02,1981-06-14,Parti socialiste,LEFT_PS,train,2.2251787,False
EL174_L_1988_06_003_03_1_PF_05,1988-06-05,Parti socialiste,LEFT_PS,test,2.2229338,False
EL198_L_1993_03_094_05_2_PF_02,1993-03-28,Parti communiste français,LEFT_PCF,test,2.2205718,False
EL174_L_1988_06_023_01_2_PF_02,1988-06-12,Parti socialiste,LEFT_PS,train,2.220187,False
EL175_L_1988_06_040_01_1_PF_04,1988-06-05,Front national,FAR_RIGHT_FN,test,2.2181473,False
EL134_L_1981_06_029_05_2_PF_02,1981-06-21,Parti socialiste,LEFT_PS,train,2.2180731,False
EL189_L_1993_03_013_10_2_PF_01,1993-03-28,Front national,FAR_RIGHT_FN,train,2.213859,False
EL197_L_1993_03_083_02_2_PF_02,1993-03-28,Front national,FAR_RIGHT_FN,train,2.2122386,False
EL174_L_1988_06_019_01_1_PF_03,1988-06-05,Parti communiste français,LEFT_PCF,train,2.207289,False
EL194_L_1993_03_065_03_1_PF_04,1993-03-21,Union pour la démocratie française;Rassemblement pour la République,RIGHT_UPF,train,2.2056365,False
EL193_L_1993_03_062_02_1_PF_04,1993-03-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UPF,train,2.201075,False
EL196_L_1993_03_076_04_1_PF_03,1993-03-21,Ligue communiste révolutionnaire;Jeunesses communistes révolutionnaires,FAR_LEFT,test,2.2002814,False
EL134_L_1981_06_033_03_1_PF_05,1981-06-14,Parti communiste français,LEFT_PCF,train,2.190503,False
EL134_L_1981_06_013_07_1_PF_06,1981-06-14,Front national,FAR_RIGHT_FN,test,2.1829934,False
EL193_L_1993_03_059_07_1_PF_02,1993-03-21,Parti socialiste,LEFT_PS,train,2.1762002,False
EL177_L_1988_06_091_10_1_PF_06,1988-06-05,Front national,FAR_RIGHT_FN,train,2.1698403,False
EL196_L_1993_03_076_09_1_PF_06,1993-03-21,Nouveaux écologistes du rassemblement nature et animaux,ECO,train,2.1676795,False
EL177_L_1988_06_092_01_1_PF_02,1988-06-05,Front national,FAR_RIGHT_FN,train,2.1675124,False
EL134_L_1981_06_027_02_2_PF_02,1981-06-21,Rassemblement pour la République;Union pour la démocratie française,RIGHT_UNM,train,2.1649601,False
EL174_L_1988_06_002_02_2_PF_01,1988-06-12,Union pour la démocratie française;Rassemblement pour la République;Centre national des indépendants et paysans,RIGHT_URC,train,2.1648684,False
